quadID,species,year,treatment,cover,disturb,rowdif,minyear,maxyear
c309,PLER,2010,c,70,0,6,2004,34
c309,PLER,2011,c,30,1,7,2004,34
c309,PLER,2012,c,40,2,8,2004,34
c309,PLER,2013,c,2,0,9,2004,34
c309,PLER,2014,c,5,0,10,2004,34
c309,PLER,2015,c,10,2,11,2004,34
c309,PLER,2016,c,10,0,12,2004,34
c309,PLER,2017,c,0,3,13,2004,34
c310,MIDO,1995,c,20,0,0,1995,28
c310,MIDO,1996,c,5,4,1,1995,28
c310,MIDO,1997,c,0,0,2,1995,28
c310,MIDO,1998,c,2,0,3,1995,28
c310,MIDO,1999,c,1,0,4,1995,28
c310,MIDO,2000,c,0,0,5,1995,28
c310,MIDO,2001,c,2,0,6,1995,28
c310,MIDO,2002,c,0,0,7,1995,28
c310,MIDO,2003,c,2,0,8,1995,28
c310,MIDO,2004,c,20,0,9,1995,28
c310,MIDO,2005,c,20,3,10,1995,28
c310,MIDO,2006,c,20,0,11,1995,28
c310,MIDO,2007,c,0,0,12,1995,28
c310,MIDO,2008,c,0,1,13,1995,28
c310,MIDO,2009,c,2,0,14,1995,28
c310,MIDO,2010,c,2,0,15,1995,28
c310,MIDO,2011,c,10,1,16,1995,28
c310,PLER,1995,c,10,0,0,1995,28
c310,PLER,1996,c,2,4,1,1995,28
c310,PLER,1997,c,20,0,2,1995,28
c310,PLER,1998,c,50,0,3,1995,28
c310,PLER,1999,c,40,0,4,1995,28
c310,PLER,2000,c,60,0,5,1995,28
c310,PLER,2001,c,50,0,6,1995,28
c310,PLER,2002,c,30,0,7,1995,28
c310,PLER,2003,c,30,0,8,1995,28
c310,PLER,2004,c,30,0,9,1995,28
c310,PLER,2005,c,5,3,10,1995,28
c310,PLER,2006,c,10,0,11,1995,28
c310,PLER,2007,c,20,0,12,1995,28
c310,PLER,2008,c,40,1,13,1995,28
c310,PLER,2009,c,70,0,14,1995,28
c310,PLER,2010,c,70,0,15,1995,28
c310,PLER,2011,c,40,1,16,1995,28
c311,MIDO,1993,c,5,0,0,1993,19
c311,MIDO,1994,c,2,4,1,1993,19
c311,MIDO,1995,c,30,0,2,1993,19
c311,MIDO,1996,c,5,1,3,1993,19
c311,MIDO,1997,c,0,0,4,1993,19
c311,MIDO,1998,c,0,0,5,1993,19
c311,MIDO,1999,c,0,0,6,1993,19
c311,MIDO,2000,c,0,1,7,1993,19
c311,MIDO,2001,c,2,0,8,1993,19
c311,MIDO,2002,c,0,0,9,1993,19
c311,PLER,1993,c,40,0,0,1993,19
c311,PLER,1994,c,10,4,1,1993,19
c311,PLER,1995,c,30,0,2,1993,19
c311,PLER,1996,c,10,1,3,1993,19
c311,PLER,1997,c,30,0,4,1993,19
c311,PLER,1998,c,60,0,5,1993,19
c311,PLER,1999,c,40,0,6,1993,19
c311,PLER,2000,c,50,1,7,1993,19
c311,PLER,2001,c,30,0,8,1993,19
c311,PLER,2002,c,40,0,9,1993,19
c313,MIDO,1993,c,30,0,0,1993,19
c313,MIDO,1994,c,10,4,1,1993,19
c313,MIDO,1995,c,40,2,2,1993,19
c313,MIDO,1996,c,20,1,3,1993,19
c313,MIDO,1997,c,0,0,4,1993,19
c313,MIDO,1998,c,0,0,5,1993,19
c313,MIDO,1999,c,0,0,6,1993,19
c313,MIDO,2000,c,0,0,7,1993,19
c313,MIDO,2001,c,1,0,8,1993,19
c313,MIDO,2002,c,5,0,9,1993,19
c313,PLER,1993,c,20,0,0,1993,19
c313,PLER,1994,c,10,4,1,1993,19
c313,PLER,1995,c,10,2,2,1993,19
c313,PLER,1996,c,20,1,3,1993,19
c313,PLER,1997,c,40,0,4,1993,19
c313,PLER,1998,c,60,0,5,1993,19
c313,PLER,1999,c,50,0,6,1993,19
c313,PLER,2000,c,50,0,7,1993,19
c313,PLER,2001,c,30,0,8,1993,19
c313,PLER,2002,c,40,0,9,1993,19
c318,MIDO,2003,c,20,0,0,2003,32
c318,MIDO,2004,c,20,4,1,2003,32
c318,MIDO,2005,c,50,1,2,2003,32
c318,MIDO,2006,c,0,0,3,2003,32
c318,MIDO,2007,c,0,1,4,2003,32
c318,MIDO,2008,c,0,0,5,2003,32
c318,MIDO,2009,c,2,0,6,2003,32
c318,MIDO,2010,c,2,0,7,2003,32
c318,MIDO,2011,c,10,0,8,2003,32
c318,MIDO,2012,c,20,1,9,2003,32
c318,MIDO,2013,c,20,0,10,2003,32
c318,MIDO,2014,c,20,0,11,2003,32
c318,MIDO,2015,c,0,0,12,2003,32
c318,PLER,2003,c,30,0,0,2003,32
c318,PLER,2004,c,10,4,1,2003,32
c318,PLER,2005,c,10,1,2,2003,32
c318,PLER,2006,c,10,0,3,2003,32
c318,PLER,2007,c,10,1,4,2003,32
c318,PLER,2008,c,20,0,5,2003,32
c318,PLER,2009,c,60,0,6,2003,32
c318,PLER,2010,c,80,0,7,2003,32
c318,PLER,2011,c,40,0,8,2003,32
c318,PLER,2012,c,30,1,9,2003,32
c318,PLER,2013,c,10,0,10,2003,32
c318,PLER,2014,c,10,0,11,2003,32
c318,PLER,2015,c,20,0,12,2003,32
g104,MIDO,2001,g,5,0,0,2001,35
g104,MIDO,2002,g,0,4,1,2001,35
g104,MIDO,2003,g,10,3,2,2001,35
g104,MIDO,2004,g,10,0,3,2001,35
g104,MIDO,2005,g,20,0,4,2001,35
g104,MIDO,2006,g,0,0,5,2001,35
g104,MIDO,2007,g,0,0,6,2001,35
g104,MIDO,2008,g,0,2,7,2001,35
g104,MIDO,2009,g,2,0,8,2001,35
g104,MIDO,2010,g,5,0,9,2001,35
g104,MIDO,2011,g,5,0,10,2001,35
g104,MIDO,2012,g,20,2,11,2001,35
g104,MIDO,2013,g,20,3,12,2001,35
g104,MIDO,2014,g,20,0,13,2001,35
g104,MIDO,2015,g,5,0,14,2001,35
g104,MIDO,2016,g,5,0,15,2001,35
g104,MIDO,2017,g,1,0,16,2001,35
g104,MIDO,2018,g,0,0,17,2001,35
g104,PLER,2001,g,40,0,0,2001,35
g104,PLER,2002,g,20,4,1,2001,35
g104,PLER,2003,g,40,3,2,2001,35
g104,PLER,2004,g,40,0,3,2001,35
g104,PLER,2005,g,10,0,4,2001,35
g104,PLER,2006,g,10,0,5,2001,35
g104,PLER,2007,g,20,0,6,2001,35
g104,PLER,2008,g,40,2,7,2001,35
g104,PLER,2009,g,40,0,8,2001,35
g104,PLER,2010,g,30,0,9,2001,35
g104,PLER,2011,g,40,0,10,2001,35
g104,PLER,2012,g,10,2,11,2001,35
g104,PLER,2013,g,10,3,12,2001,35
g104,PLER,2014,g,20,0,13,2001,35
g104,PLER,2015,g,50,0,14,2001,35
g104,PLER,2016,g,40,0,15,2001,35
g104,PLER,2017,g,40,0,16,2001,35
g104,PLER,2018,g,5,0,17,2001,35
g105,MIDO,1993,g,5,0,0,1993,35
g105,MIDO,1994,g,5,4,1,1993,35
g105,MIDO,1995,g,20,0,2,1993,35
g105,MIDO,1996,g,10,0,3,1993,35
g105,MIDO,1997,g,2,0,4,1993,35
g105,MIDO,1998,g,0,0,5,1993,35
g105,MIDO,1999,g,0,0,6,1993,35
g105,MIDO,2000,g,5,0,7,1993,35
g105,MIDO,2001,g,2,0,8,1993,35
g105,MIDO,2002,g,2,2,9,1993,35
g105,MIDO,2003,g,5,3,10,1993,35
g105,MIDO,2004,g,30,0,11,1993,35
g105,MIDO,2005,g,60,0,12,1993,35
g105,MIDO,2006,g,40,0,13,1993,35
g105,MIDO,2007,g,0,0,14,1993,35
g105,MIDO,2008,g,0,3,15,1993,35
g105,MIDO,2009,g,0,0,16,1993,35
g105,MIDO,2010,g,2,0,17,1993,35
g105,MIDO,2011,g,10,0,18,1993,35
g105,MIDO,2012,g,20,2,19,1993,35
g105,MIDO,2013,g,20,2,20,1993,35
g105,MIDO,2014,g,2,0,21,1993,35
g105,MIDO,2015,g,2,0,22,1993,35
g105,MIDO,2016,g,2,0,23,1993,35
g105,MIDO,2017,g,1,0,24,1993,35
g105,MIDO,2018,g,0,0,25,1993,35
g105,PLER,1993,g,20,0,0,1993,35
g105,PLER,1994,g,2,4,1,1993,35
g105,PLER,1995,g,5,0,2,1993,35
g105,PLER,1996,g,5,0,3,1993,35
g105,PLER,1997,g,30,0,4,1993,35
g105,PLER,1998,g,30,0,5,1993,35
g105,PLER,1999,g,10,0,6,1993,35
g105,PLER,2000,g,20,0,7,1993,35
g105,PLER,2001,g,10,0,8,1993,35
g105,PLER,2002,g,10,2,9,1993,35
g105,PLER,2003,g,20,3,10,1993,35
g105,PLER,2004,g,30,0,11,1993,35
g105,PLER,2005,g,2,0,12,1993,35
g105,PLER,2006,g,20,0,13,1993,35
g105,PLER,2007,g,10,0,14,1993,35
g105,PLER,2008,g,30,3,15,1993,35
g105,PLER,2009,g,40,0,16,1993,35
g105,PLER,2010,g,70,0,17,1993,35
g105,PLER,2011,g,50,0,18,1993,35
g105,PLER,2012,g,20,2,19,1993,35
g105,PLER,2013,g,20,2,20,1993,35
g105,PLER,2014,g,30,0,21,1993,35
g105,PLER,2015,g,60,0,22,1993,35
g105,PLER,2016,g,50,0,23,1993,35
g105,PLER,2017,g,30,0,24,1993,35
g105,PLER,2018,g,5,0,25,1993,35
g106,MIDO,2002,g,30,3,0,2002,35
g106,MIDO,2003,g,2,4,1,2002,35
g106,MIDO,2004,g,20,0,2,2002,35
g106,MIDO,2005,g,30,0,3,2002,35
g106,MIDO,2006,g,30,0,4,2002,35
g106,MIDO,2007,g,0,0,5,2002,35
g106,MIDO,2008,g,0,1,6,2002,35
g106,MIDO,2009,g,0,0,7,2002,35
g106,MIDO,2010,g,15,0,8,2002,35
g106,MIDO,2011,g,20,0,9,2002,35
g106,MIDO,2012,g,10,2,10,2002,35
g106,MIDO,2013,g,20,3,11,2002,35
g106,MIDO,2014,g,2,0,12,2002,35
g106,MIDO,2015,g,2,0,13,2002,35
g106,MIDO,2016,g,2,0,14,2002,35
g106,MIDO,2017,g,2,0,15,2002,35
g106,MIDO,2018,g,0,0,16,2002,35
g106,PLER,2002,g,10,3,0,2002,35
g106,PLER,2003,g,20,4,1,2002,35
g106,PLER,2004,g,30,0,2,2002,35
g106,PLER,2005,g,30,0,3,2002,35
g106,PLER,2006,g,10,0,4,2002,35
g106,PLER,2007,g,10,0,5,2002,35
g106,PLER,2008,g,30,1,6,2002,35
g106,PLER,2009,g,40,0,7,2002,35
g106,PLER,2010,g,50,0,8,2002,35
g106,PLER,2011,g,20,0,9,2002,35
g106,PLER,2012,g,10,2,10,2002,35
g106,PLER,2013,g,10,3,11,2002,35
g106,PLER,2014,g,20,0,12,2002,35
g106,PLER,2015,g,30,0,13,2002,35
g106,PLER,2016,g,40,0,14,2002,35
g106,PLER,2017,g,20,0,15,2002,35
g106,PLER,2018,g,5,0,16,2002,35
g107,MIDO,1993,g,10,0,0,1993,35
g107,MIDO,1994,g,10,4,1,1993,35
g107,MIDO,1995,g,40,0,2,1993,35
g107,MIDO,1996,g,20,0,3,1993,35
g107,MIDO,1997,g,5,0,4,1993,35
g107,MIDO,1998,g,0,0,5,1993,35
g107,MIDO,1999,g,0,0,6,1993,35
g107,MIDO,2000,g,0,0,7,1993,35
g107,MIDO,2001,g,5,0,8,1993,35
g107,MIDO,2002,g,0,0,9,1993,35
g107,MIDO,2003,g,2,3,10,1993,35
g107,MIDO,2004,g,20,0,11,1993,35
g107,MIDO,2005,g,20,0,12,1993,35
g107,MIDO,2006,g,20,0,13,1993,35
g107,MIDO,2007,g,0,0,14,1993,35
g107,MIDO,2008,g,0,0,15,1993,35
g107,MIDO,2009,g,5,0,16,1993,35
g107,MIDO,2010,g,10,0,17,1993,35
g107,MIDO,2011,g,10,0,18,1993,35
g107,MIDO,2012,g,20,2,19,1993,35
g107,MIDO,2013,g,30,0,20,1993,35
g107,MIDO,2014,g,20,0,21,1993,35
g107,MIDO,2015,g,2,0,22,1993,35
g107,MIDO,2016,g,2,0,23,1993,35
g107,MIDO,2017,g,0,0,24,1993,35
g107,MIDO,2018,g,0,0,25,1993,35
g107,PLER,1993,g,20,0,0,1993,35
g107,PLER,1994,g,10,4,1,1993,35
g107,PLER,1995,g,2,0,2,1993,35
g107,PLER,1996,g,5,0,3,1993,35
g107,PLER,1997,g,40,0,4,1993,35
g107,PLER,1998,g,50,0,5,1993,35
g107,PLER,1999,g,30,0,6,1993,35
g107,PLER,2000,g,50,0,7,1993,35
g107,PLER,2001,g,40,0,8,1993,35
g107,PLER,2002,g,30,0,9,1993,35
g107,PLER,2003,g,20,3,10,1993,35
g107,PLER,2004,g,40,0,11,1993,35
g107,PLER,2005,g,10,0,12,1993,35
g107,PLER,2006,g,20,0,13,1993,35
g107,PLER,2007,g,10,0,14,1993,35
g107,PLER,2008,g,30,0,15,1993,35
g107,PLER,2009,g,40,0,16,1993,35
g107,PLER,2010,g,30,0,17,1993,35
g107,PLER,2011,g,30,0,18,1993,35
g107,PLER,2012,g,10,2,19,1993,35
g107,PLER,2013,g,10,0,20,1993,35
g107,PLER,2014,g,20,0,21,1993,35
g107,PLER,2015,g,30,0,22,1993,35
g107,PLER,2016,g,30,0,23,1993,35
g107,PLER,2017,g,10,0,24,1993,35
g107,PLER,2018,g,5,0,25,1993,35
g110,MIDO,1993,g,5,0,0,1993,35
g110,MIDO,1994,g,2,4,1,1993,35
g110,MIDO,1995,g,40,0,2,1993,35
g110,MIDO,1996,g,30,0,3,1993,35
g110,MIDO,1997,g,5,0,4,1993,35
g110,MIDO,1998,g,1,0,5,1993,35
g110,MIDO,1999,g,0,0,6,1993,35
g110,MIDO,2000,g,0,0,7,1993,35
g110,MIDO,2001,g,20,0,8,1993,35
g110,MIDO,2002,g,10,2,9,1993,35
g110,MIDO,2003,g,5,2,10,1993,35
g110,MIDO,2004,g,30,0,11,1993,35
g110,MIDO,2005,g,40,0,12,1993,35
g110,MIDO,2006,g,30,0,13,1993,35
g110,MIDO,2007,g,5,0,14,1993,35
g110,MIDO,2008,g,0,1,15,1993,35
g110,MIDO,2009,g,0,0,16,1993,35
g110,MIDO,2010,g,5,0,17,1993,35
g110,MIDO,2011,g,0,0,18,1993,35
g110,MIDO,2012,g,20,2,19,1993,35
g110,MIDO,2013,g,40,2,20,1993,35
g110,MIDO,2014,g,30,0,21,1993,35
g110,MIDO,2015,g,2,0,22,1993,35
g110,MIDO,2016,g,5,0,23,1993,35
g110,MIDO,2017,g,0,0,24,1993,35
g110,MIDO,2018,g,0,0,25,1993,35
g110,PLER,1993,g,10,0,0,1993,35
g110,PLER,1994,g,10,4,1,1993,35
g110,PLER,1995,g,2,0,2,1993,35
g110,PLER,1996,g,5,0,3,1993,35
g110,PLER,1997,g,40,0,4,1993,35
g110,PLER,1998,g,50,0,5,1993,35
g110,PLER,1999,g,20,0,6,1993,35
g110,PLER,2000,g,60,0,7,1993,35
g110,PLER,2001,g,30,0,8,1993,35
g110,PLER,2002,g,10,2,9,1993,35
g110,PLER,2003,g,10,2,10,1993,35
g110,PLER,2004,g,20,0,11,1993,35
g110,PLER,2005,g,5,0,12,1993,35
g110,PLER,2006,g,5,0,13,1993,35
g110,PLER,2007,g,5,0,14,1993,35
g110,PLER,2008,g,20,1,15,1993,35
g110,PLER,2009,g,20,0,16,1993,35
g110,PLER,2010,g,25,0,17,1993,35
g110,PLER,2011,g,20,0,18,1993,35
g110,PLER,2012,g,20,2,19,1993,35
g110,PLER,2013,g,20,2,20,1993,35
g110,PLER,2014,g,20,0,21,1993,35
g110,PLER,2015,g,40,0,22,1993,35
g110,PLER,2016,g,30,0,23,1993,35
g110,PLER,2017,g,20,0,24,1993,35
g110,PLER,2018,g,2,0,25,1993,35
g111,MIDO,2002,g,5,4,0,2002,35
g111,MIDO,2003,g,2,4,1,2002,35
g111,MIDO,2004,g,30,0,2,2002,35
g111,MIDO,2005,g,50,0,3,2002,35
g111,MIDO,2006,g,20,0,4,2002,35
g111,MIDO,2007,g,0,0,5,2002,35
g111,MIDO,2008,g,0,2,6,2002,35
g111,MIDO,2009,g,2,0,7,2002,35
g111,MIDO,2010,g,2,0,8,2002,35
g111,MIDO,2011,g,10,0,9,2002,35
g111,MIDO,2012,g,30,2,10,2002,35
g111,MIDO,2013,g,20,2,11,2002,35
g111,MIDO,2014,g,20,0,12,2002,35
g111,MIDO,2015,g,2,0,13,2002,35
g111,MIDO,2016,g,5,0,14,2002,35
g111,MIDO,2017,g,0,0,15,2002,35
g111,MIDO,2018,g,0,0,16,2002,35
g111,PLER,2002,g,10,4,0,2002,35
g111,PLER,2003,g,10,4,1,2002,35
g111,PLER,2004,g,20,0,2,2002,35
g111,PLER,2005,g,5,0,3,2002,35
g111,PLER,2006,g,20,0,4,2002,35
g111,PLER,2007,g,10,0,5,2002,35
g111,PLER,2008,g,50,2,6,2002,35
g111,PLER,2009,g,40,0,7,2002,35
g111,PLER,2010,g,30,0,8,2002,35
g111,PLER,2011,g,30,0,9,2002,35
g111,PLER,2012,g,20,2,10,2002,35
g111,PLER,2013,g,10,2,11,2002,35
g111,PLER,2014,g,30,0,12,2002,35
g111,PLER,2015,g,40,0,13,2002,35
g111,PLER,2016,g,30,0,14,2002,35
g111,PLER,2017,g,30,0,15,2002,35
g111,PLER,2018,g,2,0,16,2002,35
g112,MIDO,2002,g,30,4,0,2002,35
g112,MIDO,2003,g,2,4,1,2002,35
g112,MIDO,2004,g,30,0,2,2002,35
g112,MIDO,2005,g,30,0,3,2002,35
g112,MIDO,2006,g,30,0,4,2002,35
g112,MIDO,2007,g,0,0,5,2002,35
g112,MIDO,2008,g,0,1,6,2002,35
g112,MIDO,2009,g,0,0,7,2002,35
g112,MIDO,2010,g,2,0,8,2002,35
g112,MIDO,2011,g,0,0,9,2002,35
g112,MIDO,2012,g,20,3,10,2002,35
g112,MIDO,2013,g,30,2,11,2002,35
g112,MIDO,2014,g,10,0,12,2002,35
g112,MIDO,2015,g,2,0,13,2002,35
g112,MIDO,2016,g,2,0,14,2002,35
g112,MIDO,2017,g,5,0,15,2002,35
g112,MIDO,2018,g,0,0,16,2002,35
g112,PLER,2002,g,10,4,0,2002,35
g112,PLER,2003,g,5,4,1,2002,35
g112,PLER,2004,g,30,0,2,2002,35
g112,PLER,2005,g,40,0,3,2002,35
g112,PLER,2006,g,20,0,4,2002,35
g112,PLER,2007,g,40,0,5,2002,35
g112,PLER,2008,g,30,1,6,2002,35
g112,PLER,2009,g,50,0,7,2002,35
g112,PLER,2010,g,35,0,8,2002,35
g112,PLER,2011,g,40,0,9,2002,35
g112,PLER,2012,g,20,3,10,2002,35
g112,PLER,2013,g,30,2,11,2002,35
g112,PLER,2014,g,30,0,12,2002,35
g112,PLER,2015,g,40,0,13,2002,35
g112,PLER,2016,g,30,0,14,2002,35
g112,PLER,2017,g,30,0,15,2002,35
g112,PLER,2018,g,5,0,16,2002,35
g113,MIDO,1993,g,5,0,0,1993,35
g113,MIDO,1994,g,2,4,1,1993,35
g113,MIDO,1995,g,30,0,2,1993,35
g113,MIDO,1996,g,5,0,3,1993,35
g113,MIDO,1997,g,2,0,4,1993,35
g113,MIDO,1998,g,0,0,5,1993,35
g113,MIDO,1999,g,2,0,6,1993,35
g113,MIDO,2000,g,2,0,7,1993,35
g113,MIDO,2001,g,5,0,8,1993,35
g113,MIDO,2002,g,10,0,9,1993,35
g113,MIDO,2003,g,10,2,10,1993,35
g113,MIDO,2004,g,40,0,11,1993,35
g113,MIDO,2005,g,80,0,12,1993,35
g113,MIDO,2006,g,30,0,13,1993,35
g113,MIDO,2007,g,0,0,14,1993,35
g113,MIDO,2008,g,2,0,15,1993,35
g113,MIDO,2009,g,0,0,16,1993,35
g113,MIDO,2010,g,2,0,17,1993,35
g113,MIDO,2011,g,5,0,18,1993,35
g113,MIDO,2012,g,20,1,19,1993,35
g113,MIDO,2013,g,30,2,20,1993,35
g113,MIDO,2014,g,20,0,21,1993,35
g113,MIDO,2015,g,5,0,22,1993,35
g113,MIDO,2016,g,2,0,23,1993,35
g113,MIDO,2017,g,1,0,24,1993,35
g113,MIDO,2018,g,0,0,25,1993,35
g113,PLER,1993,g,10,0,0,1993,35
g113,PLER,1994,g,2,4,1,1993,35
g113,PLER,1995,g,5,0,2,1993,35
g113,PLER,1996,g,10,0,3,1993,35
g113,PLER,1997,g,40,0,4,1993,35
g113,PLER,1998,g,40,0,5,1993,35
g113,PLER,1999,g,30,0,6,1993,35
g113,PLER,2000,g,20,0,7,1993,35
g113,PLER,2001,g,20,0,8,1993,35
g113,PLER,2002,g,10,0,9,1993,35
g113,PLER,2003,g,10,2,10,1993,35
g113,PLER,2004,g,20,0,11,1993,35
g113,PLER,2005,g,10,0,12,1993,35
g113,PLER,2006,g,5,0,13,1993,35
g113,PLER,2007,g,30,0,14,1993,35
g113,PLER,2008,g,50,0,15,1993,35
g113,PLER,2009,g,50,0,16,1993,35
g113,PLER,2010,g,30,0,17,1993,35
g113,PLER,2011,g,20,0,18,1993,35
g113,PLER,2012,g,20,1,19,1993,35
g113,PLER,2013,g,10,2,20,1993,35
g113,PLER,2014,g,30,0,21,1993,35
g113,PLER,2015,g,30,0,22,1993,35
g113,PLER,2016,g,30,0,23,1993,35
g113,PLER,2017,g,20,0,24,1993,35
g113,PLER,2018,g,5,0,25,1993,35
g117,MIDO,1993,g,5,0,0,1993,27
g117,MIDO,1994,g,5,4,1,1993,27
g117,MIDO,1995,g,30,0,2,1993,27
g117,MIDO,1996,g,20,0,3,1993,27
g117,MIDO,1997,g,5,0,4,1993,27
g117,MIDO,1998,g,0,0,5,1993,27
g117,MIDO,1999,g,0,0,6,1993,27
g117,MIDO,2000,g,0,0,7,1993,27
g117,MIDO,2001,g,0,0,8,1993,27
g117,MIDO,2002,g,5,1,9,1993,27
g117,MIDO,2003,g,10,0,10,1993,27
g117,MIDO,2004,g,20,0,11,1993,27
g117,MIDO,2005,g,40,0,12,1993,27
g117,MIDO,2006,g,20,0,13,1993,27
g117,MIDO,2007,g,5,0,14,1993,27
g117,MIDO,2008,g,5,0,15,1993,27
g117,MIDO,2009,g,2,0,16,1993,27
g117,MIDO,2010,g,15,0,17,1993,27
g117,PLER,1993,g,20,0,0,1993,27
g117,PLER,1994,g,10,4,1,1993,27
g117,PLER,1995,g,20,0,2,1993,27
g117,PLER,1996,g,5,0,3,1993,27
g117,PLER,1997,g,30,0,4,1993,27
g117,PLER,1998,g,30,0,5,1993,27
g117,PLER,1999,g,20,0,6,1993,27
g117,PLER,2000,g,30,0,7,1993,27
g117,PLER,2001,g,30,0,8,1993,27
g117,PLER,2002,g,20,1,9,1993,27
g117,PLER,2003,g,30,0,10,1993,27
g117,PLER,2004,g,40,0,11,1993,27
g117,PLER,2005,g,10,0,12,1993,27
g117,PLER,2006,g,2,0,13,1993,27
g117,PLER,2007,g,5,0,14,1993,27
g117,PLER,2008,g,10,0,15,1993,27
g117,PLER,2009,g,20,0,16,1993,27
g117,PLER,2010,g,20,0,17,1993,27
g118,MIDO,2002,g,5,4,0,2002,28
g118,MIDO,2003,g,5,4,1,2002,28
g118,MIDO,2004,g,20,0,2,2002,28
g118,MIDO,2005,g,30,0,3,2002,28
g118,MIDO,2006,g,20,0,4,2002,28
g118,MIDO,2007,g,5,0,5,2002,28
g118,MIDO,2008,g,0,0,6,2002,28
g118,MIDO,2009,g,2,0,7,2002,28
g118,MIDO,2010,g,15,0,8,2002,28
g118,MIDO,2011,g,10,0,9,2002,28
g118,PLER,2002,g,30,4,0,2002,28
g118,PLER,2003,g,20,4,1,2002,28
g118,PLER,2004,g,20,0,2,2002,28
g118,PLER,2005,g,5,0,3,2002,28
g118,PLER,2006,g,2,0,4,2002,28
g118,PLER,2007,g,2,0,5,2002,28
g118,PLER,2008,g,10,0,6,2002,28
g118,PLER,2009,g,10,0,7,2002,28
g118,PLER,2010,g,15,0,8,2002,28
g118,PLER,2011,g,10,0,9,2002,28
g119,MIDO,2002,g,10,0,0,2002,35
g119,MIDO,2003,g,5,4,1,2002,35
g119,MIDO,2004,g,20,0,2,2002,35
g119,MIDO,2005,g,20,0,3,2002,35
g119,MIDO,2006,g,40,0,4,2002,35
g119,MIDO,2007,g,0,0,5,2002,35
g119,MIDO,2008,g,2,0,6,2002,35
g119,MIDO,2009,g,2,0,7,2002,35
g119,MIDO,2010,g,20,0,8,2002,35
g119,MIDO,2011,g,5,0,9,2002,35
g119,MIDO,2012,g,10,3,10,2002,35
g119,MIDO,2013,g,30,1,11,2002,35
g119,MIDO,2014,g,10,0,12,2002,35
g119,MIDO,2015,g,5,0,13,2002,35
g119,MIDO,2016,g,2,0,14,2002,35
g119,MIDO,2017,g,0,0,15,2002,35
g119,MIDO,2018,g,0,0,16,2002,35
g119,PLER,2002,g,10,0,0,2002,35
g119,PLER,2003,g,10,4,1,2002,35
g119,PLER,2004,g,20,0,2,2002,35
g119,PLER,2005,g,5,0,3,2002,35
g119,PLER,2006,g,10,0,4,2002,35
g119,PLER,2007,g,10,0,5,2002,35
g119,PLER,2008,g,20,0,6,2002,35
g119,PLER,2009,g,30,0,7,2002,35
g119,PLER,2010,g,35,0,8,2002,35
g119,PLER,2011,g,20,0,9,2002,35
g119,PLER,2012,g,10,3,10,2002,35
g119,PLER,2013,g,5,1,11,2002,35
g119,PLER,2014,g,20,0,12,2002,35
g119,PLER,2015,g,30,0,13,2002,35
g119,PLER,2016,g,20,0,14,2002,35
g119,PLER,2017,g,10,0,15,2002,35
g119,PLER,2018,g,2,0,16,2002,35
g202,MIDO,1990,g,10,0,0,1990,23
g202,MIDO,1991,g,20,4,1,1990,23
g202,MIDO,1992,g,50,0,2,1990,23
g202,MIDO,1993,g,70,0,3,1990,23
g202,MIDO,1994,g,20,0,4,1990,23
g202,MIDO,1995,g,5,0,5,1990,23
g202,MIDO,1996,g,0,0,6,1990,23
g202,MIDO,1997,g,0,0,7,1990,23
g202,MIDO,1998,g,2,0,8,1990,23
g202,MIDO,1999,g,0,0,9,1990,23
g202,MIDO,2000,g,5,0,10,1990,23
g202,MIDO,2001,g,5,0,11,1990,23
g202,MIDO,2002,g,10,1,12,1990,23
g202,MIDO,2003,g,30,0,13,1990,23
g202,MIDO,2004,g,40,0,14,1990,23
g202,MIDO,2005,g,60,0,15,1990,23
g202,MIDO,2006,g,10,0,16,1990,23
g202,MIDO,2009,g,10,3,0,2009,35
g202,MIDO,2010,g,10,4,1,2009,35
g202,MIDO,2011,g,20,3,2,2009,35
g202,MIDO,2012,g,30,2,3,2009,35
g202,MIDO,2013,g,30,0,4,2009,35
g202,MIDO,2014,g,2,0,5,2009,35
g202,MIDO,2015,g,0,0,6,2009,35
g202,MIDO,2016,g,0,0,7,2009,35
g202,MIDO,2017,g,0,0,8,2009,35
g202,MIDO,2018,g,0,0,9,2009,35
g202,PLER,1990,g,50,0,0,1990,23
g202,PLER,1991,g,5,4,1,1990,23
g202,PLER,1992,g,5,0,2,1990,23
g202,PLER,1993,g,2,0,3,1990,23
g202,PLER,1994,g,10,0,4,1990,23
g202,PLER,1995,g,2,0,5,1990,23
g202,PLER,1996,g,10,0,6,1990,23
g202,PLER,1997,g,30,0,7,1990,23
g202,PLER,1998,g,50,0,8,1990,23
g202,PLER,1999,g,30,0,9,1990,23
g202,PLER,2000,g,40,0,10,1990,23
g202,PLER,2001,g,30,0,11,1990,23
g202,PLER,2002,g,10,1,12,1990,23
g202,PLER,2003,g,20,0,13,1990,23
g202,PLER,2004,g,20,0,14,1990,23
g202,PLER,2005,g,10,0,15,1990,23
g202,PLER,2006,g,2,0,16,1990,23
g202,PLER,2009,g,30,3,0,2009,35
g202,PLER,2010,g,20,4,1,2009,35
g202,PLER,2011,g,5,3,2,2009,35
g202,PLER,2012,g,20,2,3,2009,35
g202,PLER,2013,g,10,0,4,2009,35
g202,PLER,2014,g,20,0,5,2009,35
